material_id,pretty_formula,band_gap
mp-1187875,Yb,0.0
mp-1188350,Yb5Sn3,0.0
mp-1188793,NaCO3,0.6706000000000001
mp-1188928,In9Cu11,0.0
mp-1188977,Ga3Rh,0.0
mp-1189039,Er5In3,0.0
mp-1189076,La5CuBi3,0.0
mp-1189362,Dy2Ga5Cu12,0.0
mp-1190097,Ce2Ir7,0.0
mp-1190148,KGd(MoO4)2,2.8881
mp-1190406,KHgI3,1.7724000000000002
mp-1190418,Ba4USe6,0.0
mp-1190789,Gd3MgAlS7,1.359099999999999
mp-1193060,Fe3Mo3C,0.0
mp-1193101,SrMnO3,0.0
mp-1193206,CeNi9Ge4,0.0
mp-1193575,Mn(NbSe2)4,0.0
mp-1193674,Dy6Zn23,0.0
mp-1193737,LiZn13,0.0
mp-1194041,Dy6Cu23,0.0
mp-1194250,Nb3Cr3N,0.0
mp-1195758,Y3Ge13Rh4,0.0
mp-1195853,La2Ir7,0.0
mp-1196183,Sm4InSbS9,2.1754
mp-1196473,TbSbMo2O9,3.218
mp-1196847,Mg5Nb(BO4)3,3.0263
mp-1197144,Y(Ga5Mo)8,0.0
mp-1197173,Pr6Fe13Sn,0.0
mp-1197176,Sm6Al43Mo4,0.0
mp-1198056,NaAlSiO4,4.2845
mp-1198351,La2Mo4O15,2.5701
mp-1198601,Tb5Bi3,0.0
mp-1198813,MoH8(NO2)2,4.4304
mp-1199045,DyFe3(BO3)4,2.3479
mp-1199238,InTe14(IrBr8)2,0.004
mp-1199270,Eu2Sb3,0.0
mp-1200169,La14Sb8CO7,0.0
mp-1201141,Be4N6O19,3.7137000000000002
mp-1201569,Sc2VO5,0.1293
mp-1202934,Ag3SbO4,0.0
mp-1203218,Rb9Al(HO2)4,1.4370999999999992
mp-1203506,Mg2H18Se2O17,3.9035
mp-1204714,Ca4NbGaO8,3.284099999999999
mp-1205311,Sr2NiTeO6,1.7083
mp-1205808,Rb2LiYbCl6,0.0
mp-1206551,Ge2Bi2Te5,0.586699999999999
mp-1206851,LuAgTe2,1.164699999999999
mp-1207979,U2(Si2Ni)3,0.0
mp-1208414,Tb5Ni2Sb,0.0
mp-1208493,Ta20Te5S3,0.0
mp-1209710,Pr7(S2Cl3)3,2.0232
mp-1210272,NaP3PbO9,4.7835
mp-1210500,Na2GdCl5,2.6217
mp-1210585,Mg(ZnSb)2,0.0
mp-1211207,NdIn2Ni,0.0
mp-1211297,KTb(MoO4)2,3.2257
mp-1211475,La4Al51W7,0.0
mp-1211602,Li(LuGe)4,0.0
mp-1211647,K2PrNb5O15,1.9264999999999999
mp-1211658,KDy(MoO4)2,3.181399999999999
mp-1211712,KEuTiO4,0.0
mp-1212158,Hf3GeO8,4.631399999999999
mp-1212404,HfCdO3,2.3235
mp-1212558,Ho2Mn17C3,0.0
mp-1212835,DyGa3(BO3)4,4.4193
mp-1213132,ErMg(BO2)5,6.1645
mp-1214009,Ca4MgSn3,0.0
mp-1214274,Ca3Ge3(RhO6)2,1.528799999999999
mp-1214947,Bi17As5Pb5O43,2.4892
mp-1215564,ZnCuAu2,0.0
mp-1215574,ZnGaCuSe3,0.002
mp-1215814,Yb(CuS)3,0.0
mp-1215994,YLu(BRh)8,0.0
mp-1216179,Y(Fe5Si)2,0.0
mp-1216202,Y(CuSe)3,1.226199999999999
mp-1216458,Y4ZrMn5O15,0.0
mp-1216590,Tm3Mg,0.0
mp-1216681,V2(CrSi)3,0.0
mp-1216790,V2MoO8,1.4254
mp-1216827,TmIn2Sn,0.0
mp-1216906,TiInPd2,0.0
mp-1216969,V20Ga2Ge3S40,0.0
mp-1217213,Ti5CoSe10,0.0
mp-1217650,Tb6Ge3Se14,1.109099999999999
mp-1217760,SrSmNiO4,0.0
mp-1217784,SrYAl3O7,4.188000000000001
mp-1217843,Tb(Fe5Si)2,0.0
mp-1218061,Ta3AlCr8,0.0
mp-1218084,Ta6Cr3Co3C2,0.0
mp-1218272,SrGaGe,0.0
mp-1218427,Sr4CaCl10,5.1783
mp-1219213,Sm2ScTaO7,3.355
mp-1219247,Sm2Fe17C2,0.0
mp-1219264,ScTi(NiSn)2,0.0
mp-1219466,Sc2(NbSi)3,0.0
mp-1219722,PrNiSb,0.0
mp-1219733,PrYSn6,0.0
mp-1219833,Pr3Si3Ni,0.0
mp-1219886,PrTi6Bi7O24,2.2652
mp-1220067,P2Pb3O8,3.201999999999999
mp-1220193,NdGaSb2,0.43919999999999904
mp-1220195,NdBr2Cl,3.4716
mp-1220215,NdY3(Mo4O15)2,3.3211
mp-1220404,NbMoS4,0.0
mp-1220516,Nd2MnCrO6,0.8221
mp-1220619,Nb4V3FeSe20,0.0
mp-1220650,Nb4B20Mo11,0.0
mp-1220762,Pr5Ti4GaO17,2.767499999999999
mp-1220809,Nb12TlTe15As,0.0
mp-1220845,Na9Sm(GeSe3)4,1.7034
mp-1220848,Nd3Ni7P5,0.0
mp-1221004,NaLuTi2O6,2.3986
mp-1221025,NaTi3O6,0.0
mp-1221042,NaGa6AgTe10,0.8436999999999991
mp-1221082,Rb4Cu8(GeS4)3,0.8026000000000001
mp-1221083,NaNbWO6,2.9596
mp-1221291,Na3Nb6Bi5O24,1.8727
mp-1221350,Na4Co9(MoO4)12,0.032999999999999
mp-1221520,MnZnCdTe3,0.43250000000000005
mp-1221645,MnCdO2,0.0
mp-1222068,Mn2Fe4SiGe,0.0
mp-1222486,Li5Al(SiO4)2,4.5591
mp-1222489,Li3Ga14,0.0
mp-1222604,Li2TlCd,0.0
mp-1222790,LaNdC4,0.0
mp-1222815,LaGd(BrO)2,2.7537000000000003
mp-1222873,Li2Al(NiO2)3,0.007899999999999
mp-1223134,La3YSc4O12,3.950799999999999
mp-1223410,KNa3Mg4F12,6.5673
mp-1223796,K2Na(SbO3)3,1.911099999999999
mp-1223869,K4NaCl5,4.9689
mp-1223997,K4BaU3O12,2.0537
mp-1224396,GeAsW,0.0
mp-1224662,Ho5Cu(WO4)8,0.9151
mp-1224789,Ga2AsP,1.0292
mp-1225003,In10(Sn2S7)3,0.670199999999999
mp-1225591,Er2MgS4,1.437199999999999
mp-1225662,Er4SiNi3,0.0
mp-1225739,Er2Ga3(Fe7C)2,0.0
mp-1225897,Cu2SiS3,0.860599999999999
mp-1225970,CsNaSiO3,3.7875
mp-1225994,CoTeSe,0.0
mp-1226071,Cr7Cd3(InS8)2,0.0
mp-1226088,Dy10Al4Ge11,0.0
mp-1226456,Cr2Se3,0.0
mp-1226963,CsLu4F13,5.9404
mp-1227148,Ca6Ge7Au15,0.0
mp-1227149,Ce2Fe17C,0.0
mp-1227164,CaPr2BeO5,3.9252000000000002
mp-1227169,CaNdGa3O7,3.2011
mp-1227418,Bi3SbPt2,0.0
mp-1227495,BaSrPdF6,1.4812999999999992
mp-1227508,BiSbSe3,1.0106
mp-1227645,BaSrHf2O6,3.7493
mp-1227754,Ca3HoMn4O12,0.0
mp-1227767,Ca9Si4O17F,0.7509
mp-1227820,Ca10Nb5InO24,2.755
mp-1227987,BaAlGaO4,3.3621
mp-1228038,Ba4Zr3TiO12,1.709299999999999
mp-1228556,Al6Cu2B4O17,0.0
mp-1237669,CeSe2,0.6970000000000001
mp-1246567,InGa2N3,0.9009
mp-1246790,Mg2AlCr3S8,1.115199999999999
mp-1256614,SiO2,5.760400000000001
mp-12628,Rb,0.0
mp-1268079,SiO2,5.6742
mp-1274793,MnO2,0.0
mp-1278519,Ba2MnNbO6,0.09240000000000001
mp-1279116,Y(FeO2)2,0.9716999999999991
mp-1282448,Li2FeNiO4,0.0
mp-1283877,Co2As2O7,2.088899999999999
mp-1288734,YCoO3,0.11410000000000001
mp-1289220,VOF2,2.118
mp-1302787,Li2Al(NiO2)3,0.391899999999999
mp-1303851,VZnPO5,1.923499999999999
mp-1304522,Sr3TaCoO7,1.020399999999999
mp-1307016,Li2Ni3SbO8,0.208099999999999
mp-1307607,Ca2CrWO6,1.863399999999999
mp-1315204,Li5Ti2V3O10,0.509
mp-1362681,Li2Mn3SbO8,0.8902999999999991
mp-15397,Ti7Al2O15,0.0
mp-1547,NiS,0.0
mp-1567925,CaV(GeO3)2,0.0
mp-1570380,ZnCrP2O7,2.5633
mp-1572588,ZnFeP2O7,3.3556
mp-1572819,ZnFe(GeO3)2,1.2795
mp-15904,BaGd2ZnO5,2.6653000000000002
mp-16886,CdAu,0.0
mp-16947,LiAlGeO4,3.184999999999999
mp-17034,BaLiCoF6,2.2746
mp-17279,SiO2,5.7239
mp-17332,Sc5Ga3,0.0
mp-17728,Ta3Ge,0.0
mp-18243,K2Si3SnO9,3.8351
mp-18259,Ho2Cu(B2O5)2,0.6726000000000001
mp-18433,NdTaO4,3.6146000000000003
mp-18840,BaMnO3,0.9900000000000001
mp-18978,Sr2MnO4,0.023700000000000002
mp-19000,VPO5,1.8545
mp-19463,Na5Tb(WO4)4,4.804
mp-19755,Li(TiS2)3,0.0
mp-1995,PrC2,0.0
mp-2045,Tb4Sb3,0.0
mp-20531,NdCoGe,0.0
mp-21537,Ce(In2Au)2,0.0
mp-22006,VMoO5,1.799999999999999
mp-22688,CuSeO3,0.23170000000000002
mp-2282,NiS2,0.0
mp-23044,VBiO4,2.342399999999999
mp-23181,SrI2,3.8425000000000002
mp-23724,KHCO3,5.0147
mp-23957,SrH2I2O7,3.5414
mp-24433,KHSeO3,4.2487
mp-26101,Li3V3(PO4)4,1.815
mp-26104,V2(PO4)3,1.1096
mp-26193,LiMo2P3O13,2.3002000000000002
mp-26261,Li2Cu(PO3)4,0.8251000000000001
mp-27224,Na4CoO4,0.5628000000000001
mp-27417,Li3InO3,2.8861
mp-27522,K2Zr2O5,3.855699999999999
mp-27727,CCl2O,4.5842
mp-28200,LaNb7O19,2.1183
mp-29080,Na3YBr6,4.2565
mp-29460,Tl3PdCl5,1.634
mp-29827,Rb4Hg5Te13,0.6505000000000001
mp-2998,BaTiO3,1.7252
mp-30162,La2W2O9,3.4213
mp-30241,Mg5(HO3)2,3.8709
mp-30317,Sr2AuN,0.002899999999999
mp-30578,DyCu5,0.0
mp-30594,Cu4Pd,0.0
mp-30725,YHg2,0.0
mp-30739,Mg3Ir,0.0
mp-31276,Cd2PCl2,1.398299999999999
mp-36592,Nd5AgSe8,1.4982
mp-36779,PNO,4.9201999999999995
mp-37520,Ca(PrTe2)2,1.1095
mp-4304,SmSnAu,0.0
mp-504814,Sb2Pb2S5,1.078299999999999
mp-532220,Dy(CrS2)3,0.0
mp-540750,CsNb(PO4)2,3.2716
mp-541189,P4Se3,2.1601
mp-541373,KTa3CuO9,0.0
mp-541513,NaGdTiO4,2.2462
mp-542459,BaGa2(GeO4)2,3.2622
mp-542664,Ce2SiSeO4,0.0
mp-553966,Li(CuO)2,0.0
mp-554184,Ho2Cu(BO2)8,0.866699999999999
mp-554475,LaNb2ClO6,2.5681000000000003
mp-554778,NaY(SiO3)2,4.8028
mp-555369,SrCuH6O5,0.6725000000000001
mp-555561,BaU(SiO4)2,2.4202
mp-555839,MnNi(BiO3)2,0.0
mp-556262,SiO2,5.72
mp-556462,Cd5Mo2(P2O7)4,2.3917
mp-556496,Sr10Al4Si6O,0.0
mp-556591,SiO2,5.6951
mp-557072,Ba3TiNb4O15,2.4294000000000002
mp-557535,BaMnO3,0.7625000000000001
mp-558136,Te4W(OF4)5,3.0555
mp-558364,Cu4Te5(ClO3)4,0.0
mp-558624,Ba3LaRu2O9,0.0
mp-558632,KNaSO4,4.9725
mp-558689,Ba2PrIrO6,0.0
mp-558860,Ba2YFe3O8,0.0
mp-559208,SrTiSi2O7,3.637699999999999
mp-559600,LiMo2AsO9,2.5949
mp-559676,SnS,0.7974999999999991
mp-559996,Al(PO3)3,5.5123999999999995
mp-560275,PNF2,5.8161000000000005
mp-560927,Y4Al2O9,4.3605
mp-561090,SiO2,5.5506
mp-561336,Li2Mg2Si4O11,4.9178000000000015
mp-561380,Ag2Te4O11,1.152699999999999
mp-562572,CsU2O6,0.0
mp-565700,Ti8O15,0.0
mp-567772,Na,0.0
mp-568524,Cu5Sn4,0.0
mp-568769,LaCo2,0.0
mp-569037,Y3H2,0.0
mp-569052,AgSe3I,1.5897999999999999
mp-569516,HfNi5,0.0
mp-569983,Ni2PdSe2,0.0
mp-571180,Rb(WCl3)3,0.0
mp-579779,Pr2P3Au,0.0
mp-582984,Pr6Fe13Pb,0.0
mp-585261,LiMo4(P2O11)2,0.19939999999999902
mp-600045,SiO2,5.4237
mp-600061,SiO2,5.6122
mp-600083,SiO2,5.7039
mp-607848,La(In2Ni)3,0.0
mp-616455,TeMoCl7O,2.4921
mp-616821,U2PbSe5,0.0
mp-620290,Sr2TlCuO5,0.0
mp-622106,Ba5Pb3,0.0
mp-626194,Sc(HO)3,4.940099999999999
mp-641069,Pr5NiPb3,0.0
mp-642458,CeIn4Pd,0.0
mp-643359,Rb2Sn(H2N)6,2.5419
mp-644278,Y2H2C,0.0
mp-6446,Ba3La2(BO3)4,4.0127
mp-645095,UAg3(AsO4)3,1.126199999999999
mp-648069,Ca2GaFeO5,0.22940000000000002
mp-672222,Ta2As,0.0
mp-674374,In11(SbO8)3,0.799299999999999
mp-675227,BaMnO3,0.9842999999999991
mp-675555,Na3Nd5Cl18,4.3816
mp-676095,Na3Pr5Cl18,4.3891
mp-677241,LuCuSe2,1.113499999999999
mp-677318,LiNi4O5,0.0
mp-680247,K3P6S6N7,3.5462
mp-680636,Er(Al10Cr)2,0.0
mp-684726,La39Se56,0.0
mp-685293,Li7Mn11O24,0.0
mp-685528,Sn(WO3)18,0.0
mp-696618,CaB2(H2O3)2,5.7931
mp-699482,Na2H20CO13,4.2389
mp-705034,CrPb5O8,1.8820000000000001
mp-720859,VH11N3Cl5,0.0
mp-720861,H13ClO6,4.9388000000000005
mp-721158,Mg2P2H12O13,5.0738
mp-721586,BaSi2(H3O4)2,5.072
mp-733858,CaH4Se2O7,4.2078
mp-744639,Cr2Hg2H2O9,2.2271
mp-7459,Te2Mo,0.0
mp-752906,Ba4Pb3O10,0.0
mp-753031,LiCu5F12,0.0
mp-753171,Li2CuF4,0.5794
mp-754403,ZrO2,3.7569
mp-754490,NiHgO2,0.7612000000000001
mp-754725,UCd3O6,1.8193000000000001
mp-754896,Li3(NiO2)4,0.039900000000000005
mp-754927,Li5Mn2Ni3O10,0.181599999999999
mp-755138,NdInO3,2.647999999999999
mp-755271,LiNiBO3,3.0159
mp-755878,Cu6OF11,0.0
mp-755971,Li2Mn3TeO8,0.0
mp-755986,Li2NbCr3O8,1.858
mp-756979,Rb3ClO,0.6579
mp-757116,Rb3ErO3,2.0414
mp-757603,Na13Ti24O54,0.0
mp-757803,LiTi2V3O12,2.2849
mp-757813,LiCoSbO4,1.428399999999999
mp-757875,Li2Co3SnO8,0.0
mp-757896,Li7Mn14O32,0.0
mp-758107,Yb2P4O13,0.0
mp-758237,Li2Cr2Si5O13,2.8548999999999998
mp-758413,Na2CdO2,0.20899999999999902
mp-758594,Li(Fe3P2)2,0.0
mp-758855,LiZnBO3,3.3925
mp-759634,Sr16Cu8O23,0.17370000000000002
mp-760091,Nb(SO4)2,0.1751
mp-760157,W7(OF5)6,3.4977
mp-760516,Li2CoSiO4,2.6935000000000002
mp-760837,Rb3Nb20O34,0.0
mp-761078,Na9Ti20O40,0.0
mp-763546,Mn(SbO3)2,0.0
mp-764257,W7(OF5)6,3.485299999999999
mp-764459,Li3Fe4(BO3)4,1.8891
mp-768517,Tm2GeO5,3.5805
mp-768757,LiCu2(SO4)3,0.0
mp-769294,Rb8SnO6,1.0711
mp-770111,PrBiO4,0.549199999999999
mp-770499,Mn4P2O9,2.1897
mp-770563,Mn3(PO4)2,2.8524000000000003
mp-770962,VFe(PO4)2,0.0
mp-771355,Li5Ti2Mn8O20,0.0
mp-771955,Sr3LaBr9,2.9573
mp-772210,LiFePO4,3.479799999999999
mp-772217,ErInO3,1.9574
mp-772667,MnH4(OF2)2,2.8529999999999998
mp-772998,Li5Ni5(SnO6)2,0.11359999999999901
mp-773020,LuP5O14,5.4099
mp-773171,TiMn(PO4)2,1.0127
mp-774418,TiV3(PO4)6,0.8519
mp-774579,LiTi2(PO4)3,2.5642
mp-776146,Li2V3FeO8,1.0216
mp-776574,V2(OF)3,1.5838999999999999
mp-778169,LiCu2(SO4)3,0.0
mp-7790,Ti2N,0.0
mp-779456,Y2ReO5,0.8622000000000001
mp-779502,Na3CuO2,1.6071
mp-779723,Ba2P6O17,5.1667
mp-779908,Na2FeO3,0.2871
mp-7823,V2NiSe4,0.0
mp-7980,Ba3SrTa2O9,3.3835
mp-849387,Cu6OF11,0.0
mp-850536,BaGa12O19,1.9291
mp-850973,V3O5F,0.329899999999999
mp-861744,Pu2HgBi,0.0
mp-865659,Y2ZnIr,0.0
mp-866083,Zr3N2,0.0
mp-867208,Sr2LiIn,0.0
mp-867364,LiTmPd2,0.0
mp-867625,ErH(SO4)2,5.7551000000000005
mp-9398,V4SiSb2,0.0
mp-9495,Yb2Cu(GeO3)4,0.0
mp-973865,PaAl3,0.0
mp-973910,PaAlCu2,0.0
mp-975812,PrSm3,0.0
mp-975887,PrNd3,0.0
mp-976326,NaInAg2,0.0
mp-976425,Nd2Mg,0.0
mp-976437,Gd3MnB7,0.0
mp-977403,Na3Tl,0.0
mp-978088,PrLu3,0.0
mp-979713,YHgPd2,0.0
mp-979985,YbAu3,0.0
mp-981214,SrMg5,0.0
mp-982448,Pm3Y,0.0
mp-989560,Cs2TlSiH6,0.0
mp-989626,LaWN3,0.0
mp-989645,YWN3,1.406699999999999
mp-996957,Mg(CrSe2)2,0.637799999999999
mp-9970,ScGe,0.0
mvc-1719,ZnCu(PO3)4,0.014499999999999002
mvc-6144,Ca3Ni3(AsO4)4,2.920999999999999
mvc-7981,Ca3V6(FeO6)4,1.7869000000000002
mp-1007857,Ga,0.0
mp-1013554,Sr3PN,0.519699999999999
mp-1019788,K4Al3(SiO4)3,0.0
mp-1025203,Ti2VSe4,0.0
mp-1025253,Tb(TiGa2)2,0.0
mp-1028,V3Te4,0.0
mp-1029574,Na5OsN4,0.0
mp-1038814,MgCd,0.0
mp-10440,Mg(P2Rh3)2,0.0
mp-10468,CeBPt2,0.0
mp-1077723,Zr,0.0
mp-1078205,KRb2InF6,5.4673
mp-1078595,H4W,0.19870000000000002
mp-1078766,GaFe3,0.0
mp-1078878,Ho2InNi2,0.0
mp-1079397,HoZnSn2,0.0
mp-1080439,P4Ru,0.8204
mp-1084,ZrB12,0.0
mp-1095309,LaAsO4,3.7988
mp-1096952,Eu2SnSe5,0.0
mp-1097036,Li3PS4,2.4824
mp-1101180,Zn11Fe25O48,0.7153
mp-1101199,V4(OF3)3,0.8074
mp-1102211,Ho2Ga8Fe,0.0
mp-1102281,PrMgSn,0.0
mp-1102922,Eu2ZnGe3,0.0
mp-1103214,Sr3Fe2(ClO2)2,0.0
mp-1103721,Eu2Zn3Ge,0.0
mp-1104569,Yb(GaS2)2,2.702099999999999
mp-1104962,Eu2Cd2As3,0.0
mp-1105194,Ho5(MoO6)2,0.0
mp-1105593,Y6PdBr10,0.45619999999999905
mp-1105690,PrFe4(CuO4)3,0.0
mp-1105866,LuNiO3,0.13390000000000002
mp-1106355,Dy6Ni2Sn,0.0
mp-1111164,K3ScCl6,4.0634999999999994
mp-1112569,Cs2NaAlF6,6.7033000000000005
mp-1112573,Cs2LiYF6,7.263199999999999
mp-1113616,Rb2SmAgCl6,3.7353
mp-1114655,KRb2AsCl6,3.5016
mp-1120768,CsPbI3,1.6363999999999992
mp-1147639,Cd(Cu3O4)2,0.0
mp-1172905,AgBiS2,0.7025
mp-1176455,Mn3P6WO24,0.49660000000000004
mp-1176693,LiFeF4,3.658499999999999
mp-1177898,Li2MnFeO4,1.2064
mp-1177917,Li32Mn11Cr5O48,1.1903000000000001
mp-1178549,AlVO3,1.596899999999999
mp-1178808,VIr,0.0
mp-1178810,VIr,0.0
mp-1179447,SiO2,5.6388
mp-1182535,K5Cr10F31,0.7896000000000001
mp-1183057,Ac,0.0
mp-1183158,AlGaIr2,0.0
mp-1183324,BaSr3,0.0
mp-1183370,BaSnS3,0.855599999999999
mp-1183448,Ca2CdGa,0.0
mp-1183582,CaYbPb2,0.0
mp-1183844,DyHo3,0.0
mp-1184004,CuAu3,0.0
mp-1184145,Dy3Y,0.0
mp-1184305,Gd2GaAg,0.0
mp-1184434,EuSnRh2,0.0
mp-1184498,Gd3Ho,0.0
mp-1184590,Ho2MgTl,0.0
mp-1184595,Ho2IrAu,0.0
mp-1184662,Ho2GaAg,0.0
mp-1185042,KHg3,0.0
mp-1185239,LiTl2Pd,0.0
mp-1185246,LiYb2Cd,0.0
mp-1185323,LiHfAu2,0.0
mp-1185333,LiAu3,0.0
mp-1185413,LiPm2Co,0.0
mp-1185425,LiSiAg2,0.0
mp-1185444,LiScRh2,0.0
mp-1185623,MgURu2,0.0
mp-1185919,MgPb,0.0
mp-1185947,MgSc,0.0
mp-1185975,MgTiCo2,0.0
mp-1186004,MnGaPd2,0.0
mp-1186174,NaPm2Sn,0.0
mp-1186190,NaSn3,0.0
mp-1186305,NdEr3,0.0
mp-1186574,PmGaPd2,0.0
mp-1186641,PmSmAl2,0.0
mp-1186951,Sc2PdRh,0.0
mp-1187158,SrBr2,4.7852
mp-1187423,Ti2BeTc,0.0
mp-1187666,YbLuIn2,0.0
mp-1187796,UB4Mo,0.0
mp-1188620,Nb3NiSe6,0.0
mp-1189739,Ba2YGaTe5,0.5495
mp-1190417,YV(SeO4)2,1.3291
mp-1191272,UVB4,0.0
mp-1191305,UAl5Cu6,0.0
mp-1191721,BaReH9,3.7129000000000003
mp-1191765,Pr3(SiNi3)2,0.0
mp-1193097,Zr4Fe2N,0.0
mp-1193291,Tb6Zn23,0.0
mp-1193464,YCo9Si4,0.0
mp-1194050,Gd3Si2S8Br,0.0
mp-1194242,FeWCl5,0.0
mp-1194365,Th(BO2)4,4.4326
mp-1194687,Bi13Pt3I7,0.071399999999999
mp-1195795,La4(YS2)11,0.0
mp-1195954,Ho2HfS5,1.240299999999999
mp-1195973,NdH5(SeO4)2,4.4327
mp-1196886,Ho5Ga3,0.0
mp-1197907,W2Br5,0.8696
mp-1200912,Zr3Si,0.0
mp-1201082,Y15C19,0.0
mp-1201126,Sm4(LuS2)11,0.0
mp-1202495,Tb2Ni22C3,0.0
mp-1202832,Ba38Na58Li26H,0.054700000000000006
mp-1204060,Ge(SeO3)2,2.838299999999999
mp-1204258,La(Ga5Mo)8,0.0
mp-1204725,Y2(Ni5B3)3,0.0
mp-1205670,Ba2PrTaO6,3.3056
mp-1205858,Hf2Ni7,0.0
mp-1206479,YbTlCu4,0.0
mp-1207200,NdAlSi2,0.0
mp-1208050,Tm2AlGe3,0.0
mp-1208268,Tm6Mn4Al43,0.0
mp-1208534,Tb2MgTiO6,3.232199999999999
mp-1208570,V2Fe4Mo3O20,2.111799999999999
mp-1208678,SmGaGe2O7,2.8994
mp-1208836,Sm5(SiB4)2,0.0
mp-1209886,Nd3Ta(Cl3O2)2,3.6004
mp-1210288,Na3MoO4,1.3697
mp-1210793,Sm11(In3Ge2)2,0.0
mp-1210983,Na3MnP8O23,2.0079
mp-1211170,LiHo6B3O14,4.7935
mp-1211303,KHg5Br11,2.1405
mp-1211668,LaNb8O14,0.0
mp-1212174,HoFe3(BO3)4,2.3657
mp-1212473,K15P16Pd9O56,0.007200000000000001
mp-1212633,LaGaGe2O7,2.8447
mp-1212785,Gd2NiRuO6,0.0
mp-1212787,Er2MgTiO6,3.23
mp-1212820,DyFe3(BO3)4,2.370999999999999
mp-1213024,Er2(GePt3)3,0.0
mp-1213119,Dy2Cu(SiO3)4,1.1413
mp-1213151,CsLa(MoO4)2,3.301199999999999
mp-1213301,ErCrGeO5,2.8779
mp-1213415,CuHg3As2Cl3,0.1895
mp-1213878,Ce4CdIr,0.0
mp-1214396,Ba4Nb2O9,2.9081
mp-1215248,ZrUN2,0.0
mp-1215366,Zr4FeNi,0.0
mp-1215580,Zn5SeS4,1.8575
mp-1215694,YZnCuAs2,0.058799999999999006
mp-1215730,Zn3InAgS5,1.18
mp-1216143,Y2(MgZn)3,0.0
mp-1216199,Y5B4Rh15,0.0
mp-1216721,Tm5Te4Se,0.0
mp-1216739,TiP4W3,0.0
mp-1216889,U5P4S,0.0
mp-1216937,TiNbHO5,2.825
mp-1217086,Tm2Mn12InSn11,0.0
mp-1217111,Ti5Al11,0.0
mp-1217229,Ti(Si3Mo)2,0.0
mp-1217277,Ti4FeNi,0.0
mp-1217421,TbZnCuAs2,0.055599999999999004
mp-1217734,Yb9Co13Sn38,0.0
mp-1217792,Ti5Bi4(PbO9)2,2.0752
mp-1218331,Sr3CaSi8,0.0
mp-1218407,Sr4MnRuO8,0.0
mp-1218473,Sr3Ca(CuO3)2,0.0
mp-1218572,Sr4Zr3TiO12,2.604
mp-1218592,Sr3In3Ga2,0.0
mp-1218912,SnSeS,0.922199999999999
mp-1218969,SmYB12,0.0
mp-1219115,SmAlCu4,0.0
mp-1219205,Sm3SOF5,3.5152
mp-1219943,Pb2SeS,0.5326000000000001
mp-1220114,NiAg2Sn3S8,0.0
mp-1220211,Nd4Zr3TiO14,2.9857
mp-1220345,NbSnSb,0.0
mp-1221045,NaNd9(Ge3O13)2,3.591799999999999
mp-1221262,Na4(WO3)5,0.6467
mp-1221265,Pr3Ni7P5,0.0
mp-1221998,MgFe2O3,2.310099999999999
mp-1222112,Mn5Cr4O12,0.14700000000000002
mp-1222248,Mn5Cr4O12,0.21350000000000002
mp-1222419,Li4Mg,0.0
mp-1222591,Li3Al2CoO6,2.4135
mp-1222626,Li2MgZrO4,2.9755000000000003
mp-1222691,Li5Fe2(IrO5)2,0.0
mp-1222734,LaU2O6,0.0
mp-1223364,KNaNb2O6,2.0319
mp-1223529,KCu7S4,0.2381
mp-1223655,IrOs,0.0
mp-1223871,K4NaCl5,5.1831
mp-1223924,K4NaCl5,4.9851
mp-1223932,Hg2TeSe,0.0
mp-1224001,Ho3Er3MnBi2,0.0
mp-1224117,HgH2SO5,1.9681000000000002
mp-1225017,FeCu6GeS8,0.0
mp-1225053,DyZnCuAs2,0.08609999999999901
mp-1225262,DyAgSn2,0.0
mp-1225455,Dy2Ga3Co,0.0
mp-1225457,Eu2GaAg3,0.0
mp-1225876,DyMn2(Cr2Ge3)2,0.0
mp-1226050,Dy9Al5Se21,1.5073
mp-1226242,CrB2W,0.0
mp-1226581,CeRuRh,0.0
mp-1226933,Cd3Ag,0.0
mp-1227027,Ce2Si9Ni17,0.0
mp-1227176,CaEuS2,0.0
mp-1227346,Ca2CuAg,0.0
mp-1227422,Ca2P7Ir12,0.0
mp-1227450,Bi3Pd12Pb,0.0
mp-1227496,Ca2GdTaO6,3.622099999999999
mp-1227514,Ca2Ga2GeO7,3.072799999999999
mp-1227896,Cd15As9Cl2O37,0.9608000000000001
mp-1228006,AlV2,0.0
mp-1228176,Ba4Pr2Cu6O13,0.0
mp-1228305,Ba2TbSnO6,0.0
mp-1228358,Ba2TiMnO6,1.2929
mp-1228441,Ba7Hg31,0.0
mp-1228917,AlInGaSb3,0.2887
mp-1228973,Al3ZnCr8,0.0
mp-1229143,AgMoAsO6,2.0208
mp-1229180,Ag8Sb5As3S16,1.0254
mp-1229183,Ag3AuSeS,0.09570000000000001
mp-1238961,Ta2O5,2.4075
mp-1245538,MnZnN2,0.0
mp-1246485,Ca4SeN4,0.0
mp-1246888,Sr4MnN4,0.0
mp-1248957,SiO2,5.7492
mp-12637,Ba2NdNbO6,2.856
mp-1273514,Li2MnV3O8,1.6437
mp-1275808,Li2Mn3SbO8,0.9483
mp-12765,GdC2,0.0
mp-1282897,CoBi6(SO8)2,0.027000000000000003
mp-1290445,Na2Li(NiO2)3,0.22540000000000002
